"","ND251_34","ND251_LMPP"
"BCL6",-0.32631385640548,-0.319906513337289
"CLOCK",0.403188803116658,-0.319699199770586
"CTCFL",0.317079313443212,-0.409130143153678
"DUX4",-0.362213142171298,-0.339719737838036
"ETV7",0.4437001134642,-0.302646996332082
"FOS",0.3466954371651,0.312775386183783
"GATA1",0.393762748325911,0.300965047609633
"GMEB1",0.302529661378229,-0.308675043077208
"HEY1",-0.308663286788963,-0.309114019311553
"MNT",-0.343046218625181,-0.31885268378589
"MXI1",0.391973555626972,-0.355061909453393
"NKX2-1",0.342004709092221,-0.358678885179656
"PBX3",0.406281850319077,-0.331213142560325
"SPDEF",0.352514248611211,-0.30959368588186
"ZBTB33",0.412942789120554,0.305063022977308
"ZNF250",-0.436598435112251,0.357025752472968
"ZNF263",-0.391073712378092,-0.313645791789221
